,beginning_balance,beginning_cash,shares_owned,ending_cash,ending_balance,draw_down,actions,ending_balance_percent_change
2037,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2038,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2039,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2040,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2041,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2042,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2043,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2044,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2045,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2046,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2047,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2048,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2049,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2050,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2051,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2052,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2053,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2054,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2055,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2056,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2057,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2058,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2059,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2060,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2061,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2062,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2063,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2064,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2065,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2066,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2067,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2068,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2069,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2070,1869.5565032958984,1869.5565032958984,0.0,1869.5565032958984,1869.5565032958984,-0.8878556790284733,hold,0.0
2071,1869.5565032958984,1869.5565032958984,6.0,6.142143249511719,1869.5565032958984,-0.8878556790284733,long,0.0
2072,1869.5565032958984,6.142143249511719,0.0,605.8713302612305,605.8713302612305,-0.9636571407130627,liquidate,-2.0857319201583797
2073,605.8713302612305,605.8713302612305,2.0,22.322853088378906,605.8713302612305,-0.9636571407130627,long,0.0
2074,605.8713302612305,22.322853088378906,2.0,22.322853088378906,214.47245025634766,-0.9871349877584893,hold,-1.8249377928823227
2075,214.47245025634766,22.322853088378906,2.0,22.322853088378906,213.70194244384766,-0.9871812062468226,hold,-0.003605525545012034
2076,213.70194244384766,22.322853088378906,2.0,22.322853088378906,215.94005584716797,-0.9870469542424408,hold,0.010364512477964438
2077,215.94005584716797,22.322853088378906,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,liquidate,0.008925023270588972
2078,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2079,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2080,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2081,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2082,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2083,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2084,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2085,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2086,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2087,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2088,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2089,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2090,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2091,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2092,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2093,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2094,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2095,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2096,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2097,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2098,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2099,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2100,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2101,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2102,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2103,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2104,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2105,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2106,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2107,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2108,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2109,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2110,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2111,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2112,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2113,217.88468170166016,217.88468170166016,0.0,217.88468170166016,217.88468170166016,-0.9869303069276304,hold,0.0
2114,217.88468170166016,217.88468170166016,0.0,431.09471893310547,217.88468170166016,-0.9869303069276304,short,0.0
2115,217.88468170166016,431.09471893310547,0.0,431.09471893310547,431.09471893310547,-0.9741410198386967,liquidate,0.4945781701040274
2116,431.09471893310547,431.09471893310547,1.0,6.729118347167969,431.09471893310547,-0.9741410198386967,long,0.0
2117,431.09471893310547,6.729118347167969,1.0,6.729118347167969,113.24244689941406,-0.993207213962081,hold,-2.8068297774951736
2118,113.24244689941406,6.729118347167969,0.0,111.9490966796875,111.9490966796875,-0.9932847948653134,liquidate,-0.011553020596737351
2119,111.9490966796875,111.9490966796875,0.0,111.9490966796875,111.9490966796875,-0.9932847948653134,hold,0.0
2120,111.9490966796875,111.9490966796875,0.0,7.939918518066406,111.9490966796875,-0.9932847948653134,long,0.0
2121,111.9490966796875,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,-13.0995271456451
2122,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2123,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2124,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2125,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2126,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2127,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2128,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2129,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2130,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,long,0.0
2131,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2132,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2133,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,long,0.0
2134,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2135,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2136,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2137,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,long,0.0
2138,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2139,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2140,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2141,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2142,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2143,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2144,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2145,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2146,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2147,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,long,0.0
2148,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2149,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2150,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,long,0.0
2151,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2152,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2153,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2154,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2155,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2156,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,long,0.0
2157,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2158,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2159,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2160,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2161,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2162,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2163,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2164,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2165,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2166,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2167,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2168,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2169,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2170,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2171,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2172,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2173,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2174,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2175,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2176,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2177,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2178,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2179,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2180,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2181,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2182,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2183,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2184,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2185,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2186,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2187,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2188,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2189,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2190,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2191,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2192,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2193,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2194,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2195,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2196,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2197,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2198,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2199,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2200,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2201,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2202,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2203,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2204,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2205,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2206,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2207,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2208,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2209,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2210,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2211,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2212,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2213,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2214,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,long,0.0
2215,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2216,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2217,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2218,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2219,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2220,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2221,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2222,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2223,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2224,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2225,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2226,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2227,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2228,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2229,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2230,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2231,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2232,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2233,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2234,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2235,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2236,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2237,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2238,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2239,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2240,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2241,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2242,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2243,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2244,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2245,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2246,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2247,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2248,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2249,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2250,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2251,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2252,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2253,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2254,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2255,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2256,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2257,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2258,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2259,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2260,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,long,0.0
2261,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2262,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2263,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2264,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2265,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2266,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2267,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2268,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2269,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2270,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2271,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2272,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2273,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2274,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,short,0.0
2275,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,liquidate,0.0
2276,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2277,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2278,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2279,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2280,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
2281,7.939918518066406,7.939918518066406,0.0,7.939918518066406,7.939918518066406,-0.9995237283445523,hold,0.0
